Year,Economy Label,Mode Label,Direction Label,US dollars at current prices in millions,US dollars at current prices per capita,Percentage of total world,Percentage of Gross Domestic Product
1996,Venezuela (Bolivarian Rep. of),Flow,Outward,507.0,22.648,0.128535,0.74279
1996,Venezuela (Bolivarian Rep. of),Stock,Inward,10431.793,466.004,0.252332,15.2834
1996,Venezuela (Bolivarian Rep. of),Stock,Outward,4595.0,205.265,0.10091,6.73204
1996,Samoa,Flow,Inward,1.16,6.777,0.000295,0.51145
1996,Samoa,Stock,Inward,29.913,174.761,0.000724,13.18881
1996,Yemen,Flow,Inward,-60.1,-3.885,-0.015299,-0.82513
1996,Yemen,Flow,Outward,8.195,0.53,0.002078,0.11252
1996,Yemen,Stock,Inward,1821.5,117.75,0.04406,25.00795
1996,Yemen,Stock,Outward,16.119,1.042,0.000354,0.2213
1996,Zambia,Flow,Inward,127.1,13.609,0.032354,3.53327
1996,Zambia,Stock,Inward,3303.3,353.682,0.079903,91.82887
1996,United Kingdom,Flow,Inward,28448.042,487.702,7.24165,2.00978
1996,United Kingdom,Flow,Outward,36384.599,623.763,9.224262,2.57047
1996,United Kingdom,Stock,Inward,228642.551,3919.758,5.53058,16.15298
1996,United Kingdom,Stock,Outward,330432.583,5664.806,7.256543,23.34417
1996,Indonesia,Flow,Inward,6245.0,31.107,1.589709,2.34791
1996,Indonesia,Flow,Outward,600.0,2.989,0.152113,0.22558
1996,Indonesia,Stock,Inward,26871.45,133.851,0.649987,10.10278
1996,Indonesia,Stock,Outward,6496.0,32.358,0.142657,2.44228
1997,Afghanistan,Flow,Inward,-1.46,-0.075,-0.000304,-0.04992
1997,Afghanistan,Stock,Inward,10.997,0.568,0.000233,0.37602
1997,Albania,Flow,Inward,47.54,15.337,0.00989,2.13696
1997,Albania,Stock,Inward,348.65,112.477,0.007387,15.6721
1997,Algeria,Flow,Inward,260.0,8.742,0.054091,0.5409
1997,Algeria,Flow,Outward,0.001,0.0,0.0,0.0
1997,Algeria,Stock,Inward,2200.573,73.986,0.046623,4.578
1997,Algeria,Stock,Outward,183.046,6.154,0.003482,0.3808
1997,Angola,Flow,Inward,411.65,27.68,0.08564,4.02521
1997,Angola,Flow,Outward,3.973,0.267,0.000854,0.03885
1997,Angola,Stock,Inward,3513.13,236.231,0.074431,34.35222
1997,Antigua and Barbuda,Flow,Inward,22.944,319.975,0.004773,3.37112
1997,Azerbaijan,Flow,Inward,1051.0,132.607,0.218651,26.52475
1997,Azerbaijan,Flow,Outward,0.004,0.001,1e-06,0.0001
1997,Azerbaijan,Stock,Inward,2089.0,263.574,0.044259,52.72141
1997,Azerbaijan,Stock,Outward,3.903,0.492,7.4e-05,0.09851
1997,Argentina,Flow,Inward,9160.272,256.897,1.905709,2.88483
1997,Argentina,Flow,Outward,3652.818,102.442,0.78507,1.15038
1997,Argentina,Stock,Inward,42012.652,1178.23,0.890108,13.23097
1997,Argentina,Stock,Outward,16034.202,449.673,0.304983,5.04962
1997,Australia,Flow,Inward,7762.472,422.167,1.614909,1.77845
1997,Australia,Flow,Outward,5804.599,315.687,1.247535,1.32988
1997,Australia,Stock,Inward,106451.276,5789.421,2.255346,24.38889
1997,Australia,Stock,Outward,77802.363,4231.332,1.479862,17.82518
1997,Austria,Flow,Inward,2668.975,332.257,0.555255,1.2543
1997,Austria,Flow,Outward,1998.373,248.774,0.429494,0.93915
1997,Austria,Stock,Inward,19790.068,2463.635,0.419285,9.30044
1997,Austria,Stock,Outward,14203.582,1768.182,0.270163,6.67505
1997,Bahamas,Flow,Inward,210.0,730.783,0.043689,3.31628
1997,Bahamas,Flow,Outward,0.5,1.74,0.000107,0.0079
1997,Bahamas,Stock,Inward,1039.88,3618.698,0.022032,16.42158
1997,Bahrain,Flow,Inward,868.617,1460.04,0.180708,11.87377
1997,Bahrain,Flow,Outward,52.926,88.961,0.011375,0.72348
1997,Bahrain,Stock,Inward,4780.838,8036.008,0.10129,65.35283
1997,Bahrain,Stock,Outward,1396.273,2346.965,0.026558,19.08669
1997,Bangladesh,Flow,Inward,575.29,4.788,0.119684,1.39737
1997,Bangladesh,Flow,Outward,3.066,0.026,0.000659,0.00745
1997,Bangladesh,Stock,Inward,1407.0,11.709,0.02981,3.41759
1997,Bangladesh,Stock,Outward,63.197,0.526,0.001202,0.15351
1997,Armenia,Flow,Inward,51.94,16.578,0.010806,2.97222
1997,Armenia,Stock,Inward,103.44,33.015,0.002192,5.91926
1997,Barbados,Flow,Inward,18.203,67.877,0.003787,0.70315
1997,Barbados,Flow,Outward,1.2,4.475,0.000258,0.04635
1997,Barbados,Stock,Inward,255.28,951.887,0.005409,9.8608
1997,Barbados,Stock,Outward,37.383,139.394,0.000711,1.44401
1997,Belgium,Flow,Inward,11998.3,1173.567,2.496134,4.74795
1997,Belgium,Flow,Outward,7252.12,709.338,1.558639,2.8698
1997,Belgium,Stock,Inward,128728.0,12591.032,2.727316,50.94008
1997,Belgium,Stock,Outward,94733.9,9266.03,1.801913,37.48798
1997,Bermuda,Flow,Inward,34.7,541.409,0.007219,1.1832
1997,Bermuda,Flow,Outward,18.0,280.846,0.003869,0.61377
1997,Bermuda,Stock,Inward,34.7,541.409,0.000735,1.1832
1997,Bermuda,Stock,Outward,18.0,280.846,0.000342,0.61377
1997,Bhutan,Flow,Inward,-0.7,-1.269,-0.000146,-0.19645
1997,Bhutan,Stock,Inward,3.37,6.108,7.1e-05,0.94577
1997,Bolivia (Plurinational State of),Flow,Inward,854.0,107.591,0.177667,10.77502
1997,Bolivia (Plurinational State of),Flow,Outward,2.5,0.315,0.000537,0.03154
1997,Bolivia (Plurinational State of),Stock,Inward,2248.3,283.252,0.047634,28.36708
1997,Bolivia (Plurinational State of),Stock,Outward,21.9,2.759,0.000417,0.27632
1997,Bosnia and Herzegovina,Stock,Inward,108.542,29.052,0.0023,2.79805
1997,Botswana,Flow,Inward,100.089,64.975,0.020823,1.99369
1997,Botswana,Flow,Outward,4.081,2.649,0.000877,0.0813
1997,Botswana,Stock,Inward,1172.93,761.433,0.02485,23.3639
1997,Botswana,Stock,Outward,404.46,262.564,0.007693,8.05655
1997,Brazil,Flow,Inward,18992.934,113.588,3.951302,2.15459
1997,Brazil,Flow,Outward,1115.564,6.672,0.239759,0.12655
1997,Brazil,Stock,Inward,69721.498,416.972,1.477165,7.9093
1997,Brazil,Stock,Outward,45120.174,269.843,0.858221,5.1185
1997,Belize,Flow,Inward,11.946,53.914,0.002485,1.82573
1997,Belize,Flow,Outward,3.9,17.601,0.000838,0.59604
1997,Belize,Stock,Inward,203.76,919.599,0.004317,31.14101
1997,Belize,Stock,Outward,37.88,170.958,0.000721,5.78927
1997,Solomon Islands,Flow,Inward,33.872,89.137,0.007047,8.29382
1997,Solomon Islands,Stock,Inward,74.214,195.301,0.001572,18.17188
1997,British Virgin Islands,Flow,Inward,3636.65,184977.111,0.756571,610.05691
1997,British Virgin Islands,Flow,Outward,4173.021,212259.46,0.896873,700.03445
1997,British Virgin Islands,Stock,Inward,5522.54,280902.34,0.117004,926.41956
1997,British Virgin Islands,Stock,Outward,19207.069,976961.801,0.365334,3222.03268
1997,Brunei Darussalam,Flow,Inward,701.74,2249.441,0.14599,12.18695
1997,Brunei Darussalam,Stock,Inward,1997.111,6401.776,0.042312,34.68334
1997,Bulgaria,Flow,Inward,646.661,78.748,0.134532,5.7145
1997,Bulgaria,Flow,Outward,-1.902,-0.232,-0.000409,-0.01681
1997,Bulgaria,Stock,Inward,1059.27,128.994,0.022442,9.36069
1997,Bulgaria,Stock,Outward,74.427,9.063,0.001416,0.65771
1997,Myanmar,Flow,Inward,878.8,19.517,0.182826,7.93031
1997,Myanmar,Stock,Inward,2673.29,59.371,0.056638,24.12383
1997,Burundi,Stock,Inward,33.689,5.503,0.000714,3.46287
1997,Burundi,Stock,Outward,1.136,0.186,2.2e-05,0.11679
1997,Belarus,Flow,Inward,351.6,35.127,0.073147,2.41242
1997,Belarus,Stock,Inward,505.9,50.543,0.010718,3.47111
1997,Belarus,Stock,Outward,101.9,10.18,0.001938,0.69916
1997,Cambodia,Flow,Inward,168.1,14.878,0.034972,4.8817
1997,Cambodia,Stock,Inward,956.352,84.643,0.020262,27.7729
1997,Cambodia,Stock,Outward,139.218,12.322,0.002648,4.04295
1997,Cameroon,Flow,Inward,78.336,5.461,0.016297,0.79377
1997,Cameroon,Flow,Outward,-3.898,-0.272,-0.000838,-0.0395
1997,Cameroon,Stock,Inward,558.197,38.914,0.011826,5.65618
1997,Cameroon,Stock,Outward,1230.008,85.748,0.023396,12.46361
1997,Canada,Flow,Inward,11525.184,387.5,2.397706,1.75957
1997,Canada,Flow,Outward,23065.534,775.511,4.957288,3.52145
1997,Canada,Stock,Inward,135943.601,4570.704,2.88019,20.7547
1997,Canada,Stock,Outward,152968.302,5143.109,2.909577,23.35389
1997,Cabo Verde,Flow,Inward,11.577,28.637,0.002408,2.06333
1997,Cabo Verde,Flow,Outward,0.05,0.123,1.1e-05,0.00888
1997,Cabo Verde,Stock,Inward,78.054,193.085,0.001654,13.91183
1997,Cayman Islands,Flow,Inward,3150.87,87148.942,0.655509,156.04027
1997,Cayman Islands,Flow,Outward,3807.859,105320.4,0.818392,188.57628
1997,Cayman Islands,Stock,Inward,7127.73,197143.687,0.151013,352.98596
1997,Cayman Islands,Stock,Outward,6042.495,167127.507,0.114933,299.24196
1997,Central African Republic,Flow,Inward,1.497,0.441,0.000312,0.15262
1997,Central African Republic,Flow,Outward,0.173,0.051,3.7e-05,0.01764
1997,Central African Republic,Stock,Inward,92.083,27.144,0.001951,9.38521
1997,Central African Republic,Stock,Outward,42.869,12.637,0.000815,4.36923
1997,Sri Lanka,Flow,Inward,433.0,23.442,0.090082,2.42269
1997,Sri Lanka,Flow,Outward,5.0,0.271,0.001075,0.02798
1997,Sri Lanka,Stock,Inward,1860.782,100.741,0.039424,10.41133
1997,Sri Lanka,Stock,Outward,47.026,2.546,0.000894,0.26311
1997,Chad,Flow,Inward,44.294,5.903,0.009215,2.52414
1997,Chad,Flow,Outward,0.946,0.126,0.000203,0.05389
1997,Chad,Stock,Inward,414.488,55.239,0.008782,23.62003
1997,Chad,Stock,Outward,72.706,9.69,0.001383,4.14323
1997,Chile,Flow,Inward,5271.4,356.507,1.096665,6.10831
1997,Chile,Flow,Outward,1462.693,98.923,0.314365,1.69492
1997,Chile,Stock,Inward,34523.4,2334.835,0.731435,40.00449
1997,Chile,Stock,Outward,5110.4,345.619,0.097204,5.92175
1997,China,Flow,Inward,45257.04,35.861,9.415302,4.70642
1997,China,Flow,Outward,2562.49,2.031,0.550735,0.26648
1997,China,Stock,Inward,153995.0,122.025,3.262639,16.01443
1997,China,Stock,Outward,22444.49,17.785,0.426912,2.33407
1997,"China, Taiwan Province of",Flow,Inward,2248.0,104.034,0.467675,0.74122
1997,"China, Taiwan Province of",Flow,Outward,5243.0,242.638,1.126835,1.72874
1997,"China, Taiwan Province of",Stock,Inward,19848.0,918.536,0.420513,6.54435
1997,"China, Taiwan Province of",Stock,Outward,51698.0,2392.506,0.983337,17.04604
1997,Colombia,Flow,Inward,5562.216,147.446,1.157167,4.40177
1997,Colombia,Flow,Outward,809.416,21.456,0.173961,0.64055
1997,Colombia,Stock,Inward,19693.626,522.048,0.417242,15.58494
1997,Colombia,Stock,Outward,1893.195,50.186,0.03601,1.49822
1997,Comoros,Flow,Inward,0.02,0.04,4e-06,0.00453
1997,Comoros,Stock,Inward,19.9,39.645,0.000422,4.50313
1997,Congo,Flow,Inward,79.172,27.612,0.016471,3.26747
1997,Congo,Flow,Outward,3.497,1.22,0.000752,0.14432
1997,Congo,Stock,Inward,1173.266,409.191,0.024858,48.42159
1997,Congo,Stock,Outward,25.27,8.813,0.000481,1.04291
1997,"Congo, Dem. Rep. of the",Flow,Inward,-44.35,-1.012,-0.009227,-0.47085
1997,"Congo, Dem. Rep. of the",Flow,Outward,17.189,0.392,0.003694,0.18249
1997,"Congo, Dem. Rep. of the",Stock,Inward,521.52,11.899,0.011049,5.53683
1997,"Congo, Dem. Rep. of the",Stock,Outward,37.62,0.858,0.000716,0.3994
1997,Costa Rica,Flow,Inward,406.9,109.413,0.084652,3.24166
1997,Costa Rica,Flow,Outward,4.4,1.183,0.000946,0.03505
1997,Costa Rica,Stock,Inward,1221.474,328.446,0.025879,9.73115
1997,Costa Rica,Stock,Outward,65.719,17.671,0.00125,0.52356
1997,Croatia,Flow,Inward,579.575,127.874,0.120575,2.42959
1997,Croatia,Flow,Outward,251.079,55.396,0.053962,1.05253
1997,Croatia,Stock,Inward,2135.857,471.241,0.045252,8.95355
1997,Croatia,Stock,Outward,913.744,201.603,0.01738,3.83043
1997,Cyprus,Flow,Inward,548.363,817.538,0.114082,5.7502
1997,Cyprus,Flow,Outward,28.011,41.76,0.00602,0.29372
1997,Cyprus,Stock,Inward,849.882,1267.064,0.018006,8.91197
1997,Cyprus,Stock,Outward,134.945,201.186,0.002567,1.41505
1997,Czechia,Flow,Inward,1301.372,125.878,0.270738,2.09289
1997,Czechia,Flow,Outward,25.238,2.441,0.005424,0.04059
1997,Czechia,Stock,Inward,9233.754,893.156,0.195632,14.84991
1997,Czechia,Stock,Outward,548.256,53.031,0.010428,0.88172
1997,Benin,Flow,Inward,13.706,2.182,0.002851,0.55913
1997,Benin,Flow,Outward,13.139,2.092,0.002824,0.53598
1997,Benin,Stock,Inward,46.911,7.468,0.000994,1.91367
1997,Benin,Stock,Outward,39.62,6.307,0.000754,1.61622
1997,Denmark,Flow,Inward,2801.137,530.748,0.58275,1.61413
1997,Denmark,Flow,Outward,4209.277,797.557,0.904666,2.42556
1997,Denmark,Stock,Inward,22267.8,4219.214,0.47178,12.83161
1997,Denmark,Stock,Outward,28127.7,5329.524,0.535011,16.20832
1997,Dominica,Flow,Inward,21.115,299.111,0.004393,6.96884
1997,Dominican Republic,Flow,Inward,420.6,52.026,0.087502,2.1401
1997,Ecuador,Flow,Inward,723.936,60.573,0.150608,2.57189
1997,Ecuador,Stock,Inward,4842.176,405.154,0.102589,17.20257
1997,El Salvador,Flow,Inward,59.0,10.267,0.012274,0.5772
1997,El Salvador,Stock,Inward,480.274,83.58,0.010175,4.69857
1997,El Salvador,Stock,Outward,55.705,9.694,0.00106,0.54497
1997,Equatorial Guinea,Flow,Inward,53.452,99.638,0.01112,8.17767
1997,Equatorial Guinea,Stock,Inward,476.43,888.101,0.010094,72.89007
1997,Ethiopia,Flow,Inward,288.49,4.753,0.060018,3.38541
1997,Ethiopia,Stock,Inward,475.85,7.84,0.010082,5.58407
1997,Eritrea,Flow,Inward,41.1,18.723,0.00855,5.25531
1997,Eritrea,Stock,Inward,77.8,35.441,0.001648,9.94801
1997,Estonia,Flow,Inward,267.747,189.935,0.055702,5.20131
1997,Estonia,Flow,Outward,138.693,98.386,0.029808,2.69428
1997,Estonia,Stock,Inward,1161.297,823.803,0.024604,22.55963
1997,Estonia,Stock,Outward,217.75,154.468,0.004142,4.23007
1997,Fiji,Flow,Inward,26.529,33.466,0.005519,1.24933
1997,Fiji,Flow,Outward,-27.361,-34.514,-0.00588,-1.28847
1997,Fiji,Stock,Inward,559.002,705.155,0.011843,26.3246
1997,Fiji,Stock,Outward,42.344,53.415,0.000805,1.99409
1997,Finland,Flow,Inward,2093.282,406.325,0.435488,1.64946
1997,Finland,Flow,Outward,5235.398,1016.239,1.125202,4.12539
1997,Finland,Stock,Inward,9593.653,1862.216,0.203257,7.5596
1997,Finland,Stock,Outward,20433.452,3966.321,0.38866,16.10115
1997,"France, metropolitan",Flow,Inward,23381.64,401.604,4.864331,1.60932
1997,"France, metropolitan",Flow,Outward,35905.979,616.722,7.71698,2.47135
1997,"France, metropolitan",Stock,Inward,328950.725,5650.069,6.969365,22.64116
1997,"France, metropolitan",Stock,Outward,511731.677,8789.521,9.733538,35.22168
1997,France,Flow,Inward,23382.64,389.58,4.864539,1.60632
1997,France,Flow,Outward,35905.979,598.232,7.71698,2.46663
1997,France,Stock,Inward,328950.725,5480.672,6.969365,22.59791
1997,France,Stock,Outward,511731.677,8525.998,9.733538,35.1544
1997,French Guiana,Flow,Inward,1.0,6.834,0.000208,
1997,French Polynesia,Flow,Inward,14.37,63.345,0.00299,0.35275
1997,French Polynesia,Stock,Inward,121.42,535.234,0.002572,2.9806
1997,Djibouti,Flow,Inward,3.1,4.691,0.000645,0.63124
1997,Djibouti,Stock,Inward,29.09,44.019,0.000616,5.92285
1997,Gabon,Flow,Inward,-318.424,-278.993,-0.066245,-5.35021
1997,Gabon,Flow,Outward,13.831,12.119,0.002973,0.2324
1997,Gabon,Stock,Outward,255.951,224.256,0.004868,4.30053
1997,Georgia,Flow,Inward,242.586,51.509,0.050468,6.56878
1997,Georgia,Stock,Inward,246.339,52.306,0.005219,6.67041
1997,Gambia,Flow,Inward,20.57,17.134,0.004279,1.54015
1997,Gambia,Stock,Inward,200.12,166.694,0.00424,14.98375
1997,State of Palestine,Flow,Inward,163.0,56.755,0.033911,4.33534
1997,State of Palestine,Flow,Outward,156.1,54.352,0.033549,4.15182
1997,State of Palestine,Stock,Inward,949.005,330.433,0.020106,25.24084
1997,Germany,Flow,Inward,12244.634,150.427,2.547381,0.55356
1997,Germany,Flow,Outward,41798.144,513.495,8.983335,1.88964
1997,Germany,Stock,Inward,314305.59,3861.284,6.659084,14.20932
1997,Germany,Stock,Outward,611148.102,7508.031,11.624516,27.62916
1997,Ghana,Flow,Inward,81.8,4.568,0.017018,0.55958
1997,Ghana,Flow,Outward,1.684,0.094,0.000362,0.01152
1997,Ghana,Stock,Inward,1028.06,57.405,0.021781,7.03274
1997,Kiribati,Flow,Inward,0.512,6.386,0.000107,0.76175
1997,Kiribati,Flow,Outward,0.111,1.388,2.4e-05,0.1656
1997,Greece,Flow,Inward,984.0,90.224,0.204712,0.68739
1997,Greece,Flow,Outward,155.663,14.273,0.033455,0.10874
1997,Greece,Stock,Inward,13012.8,1193.151,0.275698,9.09034
1997,Greece,Stock,Outward,3067.6,281.27,0.058348,2.14293
1997,Grenada,Flow,Inward,33.5,329.832,0.006969,10.4287
1997,Guatemala,Flow,Inward,84.5,7.761,0.017579,0.54154
1997,Guatemala,Flow,Outward,6.285,0.577,0.001351,0.04028
1997,Guatemala,Stock,Inward,2362.894,217.025,0.050062,15.14331
1997,Guatemala,Stock,Outward,38.222,3.511,0.000727,0.24496
1997,Guinea,Flow,Inward,17.301,2.258,0.003599,0.32191
1997,Guinea,Flow,Outward,1.514,0.198,0.000325,0.02817
1997,Guinea,Stock,Inward,172.071,22.458,0.003646,3.20158
1997,Guinea,Stock,Outward,5.485,0.716,0.000104,0.10205
1997,Guyana,Flow,Inward,52.0,68.604,0.010818,4.35273
1997,Guyana,Stock,Inward,599.346,790.72,0.012698,50.1691
1997,Guyana,Stock,Outward,1.0,1.319,1.9e-05,0.08371
1997,Haiti,Flow,Inward,4.0,0.498,0.000832,0.12335
1997,Haiti,Flow,Outward,1.0,0.125,0.000215,0.03084
1997,Haiti,Stock,Inward,40.7,5.068,0.000862,1.25513
1997,Haiti,Stock,Outward,3.005,0.374,5.7e-05,0.09267
1997,Honduras,Flow,Inward,127.652,21.114,0.026557,2.26902
1997,Honduras,Flow,Outward,-0.365,-0.06,-7.8e-05,-0.00649
1997,Honduras,Stock,Inward,773.252,127.901,0.016383,13.74456
1997,"China, Hong Kong SAR",Flow,Inward,11368.148,1804.493,2.365036,6.40989
1997,"China, Hong Kong SAR",Flow,Outward,24406.8,3874.149,5.245555,13.76169
1997,"China, Hong Kong SAR",Stock,Inward,249360.444,39581.576,5.283113,140.60107
1997,"China, Hong Kong SAR",Stock,Outward,235762.937,37423.211,4.484396,132.93416
1997,Hungary,Flow,Inward,4167.318,404.261,0.866971,8.81096
1997,Hungary,Flow,Outward,461.486,44.768,0.099184,0.97572
1997,Hungary,Stock,Inward,17968.226,1743.053,0.380687,37.99023
1997,Hungary,Stock,Outward,647.176,62.781,0.01231,1.36833
1997,Iceland,Flow,Inward,149.54,548.349,0.03111,1.97256
1997,Iceland,Flow,Outward,54.792,200.918,0.011776,0.72276
1997,Iceland,Stock,Inward,335.91,1231.753,0.007117,4.43095
1997,Iceland,Stock,Outward,271.585,995.878,0.005166,3.58245
1997,India,Flow,Inward,3619.0,3.616,0.752899,0.85044
1997,India,Flow,Outward,113.0,0.113,0.024286,0.02655
1997,India,Stock,Inward,9719.45,9.711,0.205923,2.284
1997,India,Stock,Outward,617.29,0.617,0.011741,0.14506
1997,Iran (Islamic Republic of),Flow,Inward,43.012,0.681,0.008948,0.03679
1997,Iran (Islamic Republic of),Flow,Outward,80.134,1.269,0.017223,0.06854
1997,Iran (Islamic Republic of),Stock,Inward,2350.669,37.232,0.049803,2.01065
1997,Iran (Islamic Republic of),Stock,Outward,142.936,2.264,0.002719,0.12226
1997,Iraq,Flow,Inward,1.153,0.054,0.00024,0.01237
1997,Ireland,Flow,Inward,2028.798,555.668,0.422072,2.44954
1997,Ireland,Flow,Outward,759.807,208.104,0.163299,0.91738
1997,Ireland,Stock,Inward,47970.186,13138.572,1.016328,57.91849
1997,Ireland,Stock,Outward,17990.89,4927.531,0.342201,21.72194
1997,Israel,Flow,Inward,1990.376,357.56,0.414079,1.73538
1997,Israel,Flow,Outward,750.012,134.735,0.161194,0.65393
1997,Israel,Stock,Inward,9045.031,1624.89,0.191634,7.88625
1997,Israel,Stock,Outward,4254.456,764.289,0.080923,3.70941
1997,Italy,Flow,Inward,4961.472,87.191,1.032188,0.3995
1997,Italy,Flow,Outward,12242.238,215.14,2.631125,0.98576
1997,Italy,Stock,Inward,85468.447,1501.986,1.81079,6.882
1997,Italy,Stock,Outward,139546.073,2452.323,2.654276,11.23638
1997,C繫te d'Ivoire,Flow,Inward,415.458,27.458,0.086432,3.54422
1997,C繫te d'Ivoire,Flow,Outward,49.414,3.266,0.01062,0.42155
1997,C繫te d'Ivoire,Stock,Inward,2252.132,148.845,0.047715,19.21263
1997,C繫te d'Ivoire,Stock,Outward,64.689,4.275,0.00123,0.55185
1997,Jamaica,Flow,Inward,203.3,78.679,0.042295,2.42023
1997,Jamaica,Flow,Outward,56.6,21.905,0.012165,0.67381
1997,Jamaica,Stock,Inward,1955.3,756.72,0.041426,23.27727
1997,Jamaica,Stock,Outward,458.2,177.328,0.008715,5.45473
1997,Japan,Flow,Inward,3224.618,25.412,0.670852,0.07304
1997,Japan,Flow,Outward,25993.088,204.843,5.586483,0.58878
1997,Japan,Stock,Inward,27079.646,213.406,0.573727,0.61339
1997,Japan,Stock,Outward,271904.579,2142.791,5.171838,6.15902
1997,Kazakhstan,Flow,Inward,1321.907,85.805,0.27501,5.96369
1997,Kazakhstan,Flow,Outward,1.36,0.088,0.000292,0.00614
1997,Kazakhstan,Stock,Inward,5353.536,347.497,0.113424,24.15209
1997,Kazakhstan,Stock,Outward,1.66,0.108,3.2e-05,0.00749
1997,Jordan,Flow,Inward,360.931,74.441,0.075088,4.83035
1997,Jordan,Flow,Outward,9.83,2.027,0.002113,0.13156
1997,Jordan,Stock,Inward,1755.396,362.047,0.037191,23.49251
1997,Jordan,Stock,Outward,30.942,6.382,0.000589,0.4141
1997,Kenya,Flow,Inward,53.0,1.802,0.011026,0.35431
1997,Kenya,Flow,Outward,2.15,0.073,0.000462,0.01437
1997,Kenya,Stock,Inward,795.577,27.046,0.016856,5.31856
1997,Kenya,Stock,Outward,115.192,3.916,0.002191,0.77008
1997,"Korea, Dem. People's Rep. of",Flow,Inward,-0.491,-0.022,-0.000102,-0.00476
1997,"Korea, Dem. People's Rep. of",Stock,Inward,3.859,0.173,8.2e-05,0.03738
1997,"Korea, Republic of",Flow,Inward,3301.1,71.458,0.686763,0.57939
1997,"Korea, Republic of",Flow,Outward,4411.3,95.491,0.948085,0.77425
1997,"Korea, Republic of",Stock,Inward,14170.0,306.736,0.300215,2.48703
1997,"Korea, Republic of",Stock,Outward,19550.0,423.196,0.371856,3.4313
1997,Kuwait,Flow,Inward,19.779,11.565,0.004115,0.06517
1997,Kuwait,Flow,Outward,-969.181,-566.687,-0.208298,-3.19322
1997,Kuwait,Stock,Inward,460.89,269.486,0.009765,1.51852
1997,Kuwait,Stock,Outward,3575.0,2090.329,0.067999,11.77878
1997,Kyrgyzstan,Flow,Inward,83.041,17.647,0.017276,4.69859
1997,Kyrgyzstan,Stock,Inward,274.0,58.228,0.005805,15.50339
1997,Lao People's Dem. Rep.,Flow,Inward,86.3,17.088,0.017954,4.74206
1997,Lao People's Dem. Rep.,Flow,Outward,1.281,0.254,0.000275,0.07039
1997,Lao People's Dem. Rep.,Stock,Inward,457.55,90.598,0.009694,25.14172
1997,Lao People's Dem. Rep.,Stock,Outward,12.593,2.494,0.00024,0.69197
1997,Lebanon,Flow,Inward,1799.6,491.906,0.37439,11.53951
1997,Lebanon,Flow,Outward,6.252,1.709,0.001344,0.04009
1997,Lebanon,Stock,Inward,2017.78,551.543,0.04275,12.93854
1997,Lebanon,Stock,Outward,308.456,84.314,0.005867,1.9779
1997,Lesotho,Flow,Inward,31.684,16.099,0.006592,3.25295
1997,Lesotho,Stock,Inward,238.576,121.224,0.005055,24.49399
